longitude,latitude,population,median_income,median_house_value
-115.57,32.78,871,6.2715,97200
-115.57,32.78,803,4.3021,87500
-115.56,32.76,653,4.4821,140300
-115.59,32.69,649,2.5769,94400
-115.49,32.69,1691,1.899,64000
-115.4,32.7,531,1.6838,95800
-115.49,32.67,2185,1.375,70100
-115.49,32.67,1083,1.4828,73100
-115.48,32.68,2097,2.3319,91200
-115.5,32.68,3565,1.5931,88400
-115.5,32.67,1694,2.1776,75500
-115.49,32.67,1302,1.1311,84700
-115.51,32.68,2644,2.625,72700
-115.52,32.67,2807,2.0625,67700
-116.05,33.33,135,1.7292,81300
-116,33.19,81,1.2639,51300
-115.88,32.93,51,4.0208,32500
-116,32.74,329,1.4338,43900
-115.9,32.69,98,1.5417,57500
-116.01,33.41,659,2.8684,62800
-115.99,33.4,515,2.0109,54300
-115.94,33.38,41,2.7,58800
-115.98,33.32,63,1.4688,53800
-115.91,33.36,160,0.922,67500
-115.9,33.34,329,1.7857,62800
-115.96,33.3,112,1.125,54400
-115.95,33.28,37,1.8958,53800
-115.8,33.26,30,5.3374,47500
-114.73,33.43,227,0.8964,59200
-114.98,33.07,374,3.1607,57500
-115.73,33.36,476,1.7727,50000
-115.73,33.35,338,1.2132,30000
-114.65,32.79,64,0.8571,25000
-114.55,32.8,1431,1.275,56100
-114.63,32.76,949,0.8585,45000
-114.66,32.74,775,1.2049,44000
-118.18,37.35,1501,2.1212,108300
-118.43,37.4,1225,4.1576,141500
-118.6,37.39,1134,3.2132,166000
-118.45,37.25,721,3.0817,118800
-118.45,37.37,1385,4.337,139700
-118.42,37.35,1413,4.375,180400
-118.42,37.36,1425,1.7388,54400
-118.4,37.36,1172,1.9722,116100
-118.39,37.37,1477,1.8325,105800
-118.39,37.36,902,2.3261,98400
-118.3,37.17,1541,2.75,94500
-117.9,36.95,51,1.7292,137500
-118.31,36.94,861,2.325,80600
-118.05,36.64,896,2.0357,74200
-118.18,36.63,1019,2.2574,104700
-117.69,36.13,632,1.7868,45500
-117.02,36.4,490,2.1,14999
-116.22,36,436,1.1471,32900
-119.02,35.42,1124,2.7583,64900
-119.03,35.42,754,2.5703,62400
-119.03,35.42,1491,2.6094,67900
-119.03,35.45,1748,4.3162,87100
-119.05,35.44,1182,3.0268,77000
-119.02,35.44,1527,4.0125,84400
-119.02,35.43,956,3.1736,70700
-119.02,35.42,520,2.2727,67200
-119.02,35.42,1021,1.8472,57400
-119.02,35.42,1015,1.4598,52600
-119.03,35.42,905,1.6286,54600
-119.03,35.41,1005,1.7857,54300
-119.04,35.42,913,1.8403,54700
-119.05,35.42,1006,2.8393,57000
-119.05,35.42,1368,2.325,63200
-119.02,35.41,1297,2.0575,67000
-119.02,35.41,1106,1.97,51900
-119.03,35.41,911,2.0331,53200
-119.04,35.41,844,3.0625,69400
-119.02,35.41,1413,1.3222,51400
-119.03,35.4,1566,2.1818,63500
-119.04,35.41,1622,1.3587,67500
-119.08,35.42,2089,5.5261,132000
-119.07,35.42,1872,2.6812,107600
-119.09,35.41,1754,5.6235,130600
-119.11,35.42,37,10.0263,200000
-119.09,35.43,118,4.8571,237500
-119.05,35.4,846,3.8611,126400
-119.08,35.39,3242,5.575,132200
-119.01,35.4,4781,1.7109,44600
-119.01,35.39,1134,1.8289,59400
-119.01,35.38,426,1.4427,50600
-119.02,35.39,169,1.3527,60000
-118.99,35.4,890,4.0208,90400
-118.99,35.4,789,3.5714,84600
-119,35.4,928,4.3906,93900
-119,35.39,1203,3.7708,79400
-119,35.39,648,2.8295,72100
-118.97,35.41,937,3.996,85500
-118.97,35.4,854,3.1906,76200
-118.98,35.4,440,2.8393,69800
-118.98,35.4,680,2.9821,73100
-118.98,35.4,1052,3.4205,76600
-118.98,35.41,640,3.875,94500
-118.96,35.4,2404,3.2325,89000
-118.96,35.41,1542,2.947,87100
-118.95,35.4,2136,3.6875,101700
-118.96,35.4,1271,3.5524,89100
-118.96,35.39,2842,3.1297,79000
-118.96,35.38,888,3.6734,92900
-118.95,35.38,906,3.5938,95200
-118.96,35.38,973,3.0568,85600
-118.94,35.38,2365,3.7533,87000
-118.95,35.38,1419,3.725,83100
-118.92,35.38,1733,3.8307,70600
-118.95,35.41,1889,3.875,99500
-118.94,35.4,2815,4.2214,104600
-118.94,35.39,1223,5.4592,139100
-118.94,35.39,1318,7.7751,194100
-118.9,35.41,2320,3.0938,100800
-118.94,35.41,1539,6.3639,143000
-118.91,35.4,1398,2.569,113000
-118.87,35.37,1352,3.5441,87000
-118.91,35.37,2590,3.3462,67600
-118.88,35.34,762,2.1111,105300
-118.92,35.37,1746,2.4919,75700
-118.93,35.37,1558,2.6903,62800
-118.94,35.37,2352,2.0643,57600
-118.94,35.37,790,1.8523,59700
-118.95,35.37,1059,2.1588,61300
-118.94,35.37,971,2.875,57400
-118.95,35.37,946,1.6728,55400
-118.96,35.37,1066,1.7467,52400
-118.96,35.37,1026,1.365,54300
-118.97,35.39,1547,2.774,59500
-118.97,35.38,1483,1.625,46800
-118.98,35.38,1182,1.0648,50000
-118.97,35.38,1038,0.9951,48000
-118.97,35.37,1781,1.8819,58000
-118.97,35.38,1041,1.375,57500
-118.99,35.38,1025,1.4024,51000
-118.99,35.38,1116,1.3451,57500
-118.98,35.39,1592,1.4146,49100
-118.98,35.38,1460,1.4786,54800
-118.98,35.38,795,1.625,50800
-118.98,35.38,1193,0.8639,49400
-118.99,35.39,1516,1.6009,48800
-118.99,35.39,1054,1.8319,55400
-118.99,35.39,1325,2.5083,70100
-118.98,35.39,476,1.1875,50700
-118.98,35.39,2375,1.2618,46900
-119,35.37,216,2.2212,55500
-118.99,35.37,814,1.4773,57400
-118.99,35.37,743,1.7292,58100
-118.98,35.37,670,1.1638,57900
-118.97,35.37,380,1.4125,42500
-119.01,35.38,274,1.1944,57500
-119.01,35.38,158,1.075,67500
-119.01,35.37,477,1.9125,47500
-119.01,35.37,364,1.4779,66000
-119.02,35.38,36,0.8054,60000
-119.02,35.38,129,1.1875,63800
-119.02,35.39,106,2.0455,72500
-119.01,35.37,568,1.7321,84400
-119.03,35.38,843,3,91800
-119.03,35.38,540,2.7312,147100
-119.03,35.37,554,1.6786,126600
-119.04,35.37,667,2.875,82700
-119.03,35.39,1593,2.9821,118700
-119.04,35.36,1051,1.8362,66900
-119.05,35.36,2307,3.6548,84700
-119.05,35.36,2261,3.3261,118400
-119.07,35.36,2155,4.6705,110700
-119.08,35.36,2966,4.5791,123400
-119.06,35.36,409,4.3482,95200
-119.03,35.37,1035,2.6513,72300
-119.03,35.36,977,3.9097,81300
-119.04,35.36,771,3.0435,69500
-119.04,35.37,714,2.1818,75300
-119.02,35.37,1521,1.7213,61600
-119.02,35.36,947,2.2827,70000
-119.02,35.36,847,2.5062,73700
-119.03,35.36,1342,1.9671,76800
-119.01,35.37,1191,1.8801,57800
-119.01,35.36,1203,1.6797,60700
-119.01,35.36,1490,1.2157,57000
-119.01,35.36,1277,1.056,51600
-119.01,35.37,579,1.2469,46700
-119,35.36,764,0.9407,43600
-119,35.36,805,1.25,42500
-119,35.35,992,1.4015,48700
-119,35.36,1258,1.7375,48600
-118.98,35.37,1223,0.9675,47100
-118.98,35.36,933,1.6981,49400
-118.98,35.36,1059,1.2617,42700
-118.99,35.36,1210,1.1136,47800
-118.99,35.36,1168,1.2232,49300
-118.94,35.36,1823,3.1281,76200
-118.95,35.36,1753,2.1078,54700
-118.96,35.37,874,1.9612,53400
-118.96,35.36,1738,2.4848,54000
-118.97,35.37,1156,1.7197,48900
-118.97,35.36,1219,1.5743,46700
-118.95,35.32,2007,3.2738,78700
-118.98,35.35,511,1.7614,33200
-118.99,35.35,1380,1.6632,49800
-118.99,35.33,1311,1.6786,52900
-118.99,35.32,567,0.9288,36600
-119,35.35,1969,2.2155,62100
-118.99,35.35,1109,1.1786,45600
-119.01,35.35,922,2.1875,58000
-119.01,35.34,782,3.0208,63700
-119.02,35.35,776,1.983,63300
-119.01,35.35,366,1.9125,57900
-119.02,35.35,670,2.2407,76000
-119.02,35.34,692,2.3125,65800
-119.03,35.34,1679,2.7256,71900
-119.03,35.35,695,2.6875,73700
-119.04,35.35,817,2.5644,73000
-119.04,35.35,2212,3.1753,85000
-119.06,35.35,4584,2.575,69900
-119.05,35.34,1933,2.6637,175000
-119.05,35.33,7009,2.9438,87200
-119.05,35.34,1204,4.0529,106200
-119.07,35.35,1294,2.4123,86200
-119.07,35.34,1667,4.8839,134100
-119.12,35.33,4250,5.1036,103400
-119.1,35.35,1916,4.0327,131000
-119.08,35.34,1580,10.5941,245800
-119.08,35.35,331,7.1837,176300
-119.09,35.35,842,8.5325,224100
-119.08,35.34,768,5.4449,118500
-119.08,35.34,768,4.1528,130100
-119.1,35.33,3121,6.759,170300
-119.08,35.32,5696,5.0012,106300
-119.09,35.33,3084,4.997,142900
-119.06,35.32,2355,3.569,70700
-119.07,35.33,4870,3.406,100700
-119.06,35.33,3278,3.8117,82800
-119.02,35.34,1375,3.4286,71400
-119.02,35.33,2072,2.1553,84700
-119.03,35.33,1627,2.7083,84700
-119.03,35.34,1131,3.0486,68500
-119.01,35.34,613,1.5625,46700
-119.01,35.33,677,1.5429,39400
-119,35.33,620,1.9417,53800
-119.01,35.33,1897,2.4234,63700
-119.02,35.33,1193,2.75,65800
-119.02,35.34,1145,1.5357,56500
-118.99,35.32,870,1.6575,59500
-118.99,35.3,1461,2.9402,56200
-119,35.31,767,1.6522,53300
-119.09,35.3,1353,3.6852,109800
-119.04,35.32,34,1.2,50000
-119.05,35.32,3525,3.4827,93600
-119.04,35.31,1267,4.1957,92700
-119.03,35.32,1294,2.5575,100200
-119.02,35.32,1821,3.3529,82600
-119.05,35.3,6241,4.0631,88200
-119.03,35.3,447,4.1484,102900
-119.02,35.3,4611,3.6369,81600
-119.01,35.32,2717,2.596,70000
-119.01,35.31,4101,2.1006,74800
-119.01,35.3,4893,3.9054,80900
-119.07,35.27,1830,2.5804,97900
-119.13,35.22,3269,5.1457,118200
-119.01,35.24,66,3.125,65000
-119.01,35.28,4163,2.7659,77500
-118.99,35.24,213,2.35,91700
-118.99,35.27,242,1.1528,150000
-118.93,34.82,323,3.5,113900
-118.95,34.83,1338,2.9891,116500
-118.95,34.81,1089,3.1364,123500
-119.15,34.83,2006,4.5724,168400
-119.16,34.95,1581,3.0882,148200
-118.93,34.82,229,4.0332,128300
-119.4,35.06,1250,2.9187,52100
-119.45,35.07,500,2.6389,30000
-119.42,35.19,483,4.15,68200
-119.5,35.27,1993,3.0742,57900
-119.48,35.17,39,3.125,37500
-119.45,35.16,1783,2.3912,52900
-119.46,35.17,1998,2.8323,50800
-119.46,35.14,1565,2.5313,45800
-119.47,35.14,1973,3.9929,88300
-119.45,35.15,2293,3.1592,75400
-119.45,35.13,808,2.3013,26600
-119.46,35.13,1423,2.1955,26900
-119.47,35.13,2140,2.9952,63800
-119.47,35.4,1301,1.9718,69800
-119.42,35.4,1442,2.8452,104700
-119.12,35.41,3018,4.4561,96900
-119.11,35.39,451,3.25,88900
-119.12,35.39,552,4.5903,94300
-119.19,35.41,1399,4.4125,149000
-119.2,35.37,3415,5.3119,157300
-119.12,35.38,706,4.4196,121000
-119.11,35.38,894,2.9453,82800
-119.12,35.37,2170,4.8266,146200
-119.18,35.5,932,2.1635,110400
-119.28,35.52,573,2.2321,37500
-119.27,35.49,1815,2.3533,65400
-119.26,35.5,1133,4.2375,78600
-119.27,35.5,796,2.8269,61100
-119.27,35.51,544,3.2279,95800
-119.28,35.5,1101,2.4044,65800
-119.28,35.5,3260,1.6944,58600
-119.27,35.5,1315,1.7105,52100
-119.38,35.49,1506,2.2071,64600
-119.34,35.6,1011,2.4961,58800
-119.36,35.55,236,2.7,125000
-119.35,35.58,1186,1.1903,63200
-119.34,35.59,1809,2.3934,71900
-119.34,35.6,1732,1.9362,59000
-119.33,35.6,2682,1.4619,60500
-119.35,35.59,1497,3.176,71800
-119.33,35.59,2645,1.7868,54100
-119.69,35.62,1345,2.1186,47500
-119.77,35.65,1647,2.6066,80000
-119.14,35.76,421,2.5625,156300
-119.29,35.76,3500,2.1295,59800
-119.19,35.64,902,2.6726,83300
-119.24,35.68,1539,2.5208,58500
-119.22,35.68,3078,1.8843,55200
-119.24,35.67,2639,2.0025,54700
-119.25,35.78,1346,2.7411,59800
-119.25,35.77,1449,1.6786,56500
-119.25,35.76,2175,1.6045,57300
-119.25,35.75,1658,1.517,52100
-119.25,35.79,2700,1.7418,62200
-119.25,35.78,1371,2.2981,69900
-119.23,35.78,1230,2.1806,67200
-119.23,35.79,2467,2.3125,62100
-119.24,35.77,1764,1.7813,67800
-119.23,35.77,2034,2.4044,72500
-119.23,35.74,1914,2.033,68400
-119.23,35.77,1416,4.1917,84000
-118.92,35.47,664,6.2885,216400
-119.01,35.44,1465,2.5806,82500
-118.93,35.44,557,6.1563,204200
-118.31,35.74,799,1.8419,92300
-118.06,35.68,730,2.25,67500
-118.44,35.75,1097,2.6288,96000
-118.47,35.72,1366,2.0694,81200
-118.5,35.7,986,1.5957,101400
-118.59,35.72,98,1.4205,90000
-118.87,35.65,584,3.4792,94600
-118.23,35.48,775,1.8369,59400
-118.33,35.64,1007,1.5667,72500
-118.41,35.63,2310,2.3125,96900
-118.45,35.62,782,1.4141,75800
-118.47,35.64,927,1.3023,68500
-118.48,35.61,1614,1.6236,67300
-118.45,35.58,1802,1.8819,69700
-118.61,35.47,756,2.5474,78400
-117.73,35.73,1870,3.625,55000
-117.66,35.63,1155,2.0441,42100
-117.67,35.65,1128,2.8,72000
-117.68,35.65,1245,3.3269,81900
-117.69,35.65,520,4.0167,87500
-117.7,35.64,1154,5.8625,109400
-117.68,35.64,1408,5.2043,95700
-117.67,35.64,927,6.1935,115700
-117.67,35.63,1613,3.0687,63500
-117.68,35.63,1777,6.0653,105300
-117.69,35.63,1335,5.5773,109000
-117.7,35.62,1426,3.5931,71900
-117.68,35.61,1929,3.5988,84500
-117.68,35.6,765,6.0532,102800
-117.7,35.6,1473,3.858,70200
-117.68,35.62,1481,2.1458,52400
-117.64,35.61,1349,4.25,83200
-117.66,35.62,2728,4.15,85700
-117.66,35.61,2623,4.8494,87200
-117.66,35.6,850,2.5812,91700
-117.76,35.63,1027,3.9261,101300
-117.68,35.55,1518,5.5551,142500
-117.81,35.65,598,1.8984,54300
-117.87,35.73,1181,4.1518,91800
-117.84,35.54,765,5.0762,98000
-117.74,35.65,1110,3.1755,81700
-117.84,35.35,858,1.9962,50800
-118,35.05,945,3.4015,86500
-117.82,35.03,1347,3.3693,71800
-117.76,35.22,8,1.625,275000
-117.79,35.21,6,2.375,137500
-118.01,35.12,917,3.3889,68500
-117.98,35.13,2504,3.5391,81900
-117.95,35.13,1150,4.25,104400
-117.95,35.08,32,4.875,141700
-117.98,35.1,352,4.5724,84500
-117.99,35.16,960,2.875,87800
-118.27,34.92,422,2.9583,91700
-118.34,34.86,3571,2.8097,130000
-117.68,35.03,1644,3.4338,54900
-117.68,34.99,853,4.2292,64400
-117.65,35,672,1.9107,39800
-118.15,34.86,2227,2.6149,83500
-118.17,34.87,761,3.0184,87900
-118.19,34.87,923,5.0553,111100
-118.17,34.86,1488,2.7361,83300
-118.15,35.06,569,2.0441,73300
-118.16,35.05,776,2.5875,68900
-118.19,35.05,1631,3.7452,83200
-118.15,35.04,821,2.16,56800
-118.51,35.16,1932,4.625,136800
-118.66,35.2,3617,4.0581,162900
-118.34,35.27,1167,2.3917,79000
-118.48,35.14,4631,3.6949,115800
-118.61,35.08,1243,3.4911,137200
-118.61,34.99,1539,3.8917,120800
-118.46,35.13,1457,2.6417,94900
-118.46,35.12,2033,3.2405,85500
-118.43,35.12,930,3.2632,99800
-118.44,35.13,602,1.7917,80000
-118.44,35.13,1133,1.8636,67900
-118.91,35.3,1233,2.7845,82200
-118.95,35.26,667,4,94500
-118.83,35.27,717,2.6302,81300
-118.92,35.13,909,1.9236,106300
-118.85,35.23,1222,1.7656,68000
-118.82,35.23,2302,1.9688,53900
-118.83,35.2,1763,2.1357,53500
-118.82,35.2,1910,2.1136,57300
-118.85,35.2,2566,1.9907,51200
-118.91,35.27,1344,2.0921,61400
-118.9,35.26,5666,1.9066,54600
-118.92,35.26,3450,2.0174,63700
-118.91,35.24,2949,1.7716,45500
-119.69,36.41,540,2.2885,75000
-119.57,36.44,1123,3.4926,94200
-119.55,36.37,1002,3.0375,126300
-119.69,36.38,879,3.3214,103100
-119.78,36.37,443,3.1406,100000
-119.83,36.37,819,2.7159,101400
-119.87,36.34,779,2.9167,83900
-119.93,36.32,7679,2.0285,106300
-119.79,36.32,1971,3.0667,75800
-119.77,36.32,1867,3.9926,92500
-119.78,36.31,737,3.1667,126400
-119.77,36.31,2191,2.6218,69100
-119.79,36.31,2414,2.2937,72300
-119.77,36.3,1052,2.1038,62000
-119.78,36.3,1255,2.1681,66600
-119.79,36.3,903,4.3438,93100
-119.79,36.29,764,4.2917,104200
-119.82,36.32,424,2.0673,87500
-119.78,36.33,515,3.2386,112500
-119.78,36.27,1066,4.5714,100800
-119.8,36.29,327,5.1728,107500
-119.81,36.28,442,3.1071,56100
-119.72,36.34,580,3.2019,112500
-119.72,36.32,676,2.2721,52600
-119.7,36.32,586,2.6477,43500
-119.73,36.31,1579,2.8281,60200
-119.7,36.3,693,2.2895,62000
-119.67,36.35,470,4.9432,118800
-119.65,36.37,1478,3.5486,148000
-119.65,36.35,837,4.3911,107900
-119.65,36.35,1378,2.8788,85500
-119.66,36.35,947,3.1094,91900
-119.64,36.36,1055,5.2134,97400
-119.64,36.35,1525,3.8108,90400
-119.63,36.35,920,4.2396,90600
-119.62,36.35,1864,2.6145,80300
-119.64,36.35,746,2.8125,70200
-119.63,36.34,699,3.5536,71400
-119.63,36.33,1633,1.8385,67500
-119.61,36.33,926,3.0139,61500
-119.63,36.32,749,2.2333,61000
-119.66,36.34,859,2.6397,59700
-119.65,36.34,752,1.8529,67200
-119.65,36.34,832,3.0846,76100
-119.64,36.34,1504,1.8606,56700
-119.64,36.33,1852,1.4524,51700
-119.65,36.33,624,2.3523,59100
-119.65,36.33,693,1.3882,53800
-119.68,36.32,268,1.7596,120800
-119.67,36.33,850,2.9375,81700
-119.66,36.33,1052,4.0909,92800
-119.66,36.33,988,1.4194,58100
-119.66,36.32,1532,2.3256,56800
-119.68,36.32,873,2.5833,54400
-119.68,36.31,1859,2.9936,60600
-119.66,36.3,717,3.3681,70500
-119.65,36.32,713,1.5433,50400
-119.64,36.32,1772,1.3569,43100
-119.65,36.3,588,2.3466,53400
-119.64,36.31,1071,1.5909,50100
-119.61,36.31,1460,1.8839,46300
-119.57,36.27,1394,2.625,97400
-119.69,36.25,970,2.395,94100
-119.63,36.18,171,2.4286,100000
-119.59,36.11,524,2.25,50000
-119.57,36.09,992,2.3889,53200
-119.58,36.1,1469,1.3967,46500
-119.56,36.1,284,1.5313,43800
-119.56,36.1,893,2.13,50800
-119.56,36.09,792,3.2847,64700
-119.56,36.09,1077,1.85,52300
-119.56,36.08,639,1.6607,42100
-119.58,36.11,1397,2.2169,61600
-119.57,36.1,1201,1.5727,54800
-119.57,36.1,737,3.5313,68800
-119.57,36.1,707,2.0595,60700
-119.74,36.15,1137,2.4688,61300
-119.9,36.2,106,1.875,137500
-119.82,36.19,694,2.0221,52200
-119.99,36.09,198,0.4999,100000
-119.96,35.99,1505,2.0976,47700
-119.8,36.02,171,3.05,225000
-120.14,36.04,1371,2.9708,60900
-120.12,36.01,1119,2.2167,48500
-120.14,36,1371,2.0335,43900
-120.12,35.99,1387,2.25,56200
-120.13,35.87,13,2.375,71300
-120,35.91,131,3.125,62500
-122.89,39.42,26,0.4999,73500
-122.9,39.23,534,3.9519,98900
-122.91,39.18,86,2.0208,72500
-122.91,39.17,142,4.35,68300
-122.9,39.17,649,2.575,73600
-122.88,39.14,521,2.2188,106300
-123.07,39.12,353,3.8333,92600
-122.95,39.13,225,3.25,137500
-122.89,39.11,585,2.2551,71100
-122.9,39.09,835,1.9141,143200
-122.92,39.08,146,4,166300
-122.94,39.1,272,2.8906,140600
-122.99,39.02,851,3.45,164100
-122.91,39.07,1000,2.4423,102300
-122.91,39.06,601,1.939,100300
-122.92,39.05,605,3.5652,119000
-122.91,39.05,621,3.2216,93500
-122.92,39.05,1591,2.5457,80700
-122.91,39.05,295,3.7667,95000
-122.91,39.03,723,1.3532,95800
-122.7,39.14,214,3.3929,108300
-122.87,39.13,810,1.6369,86500
-122.86,39.08,1015,2.0417,78800
-122.83,39.09,679,1.4679,94700
-122.79,39.09,685,1.625,66800
-122.8,39.08,798,1.4676,65000
-122.79,39.08,321,1.5208,89000
-122.78,39.05,661,2.6181,108900
-122.53,39.09,370,1.3,69700
-122.69,39.04,66,2.7639,112500
-122.73,39.04,425,1.9833,111500
-122.69,39.02,744,2.1094,72400
-122.66,39.03,594,1.165,53300
-122.66,39.02,943,1.7446,109400
-122.7,39,186,2.3125,162500
-122.7,38.99,181,2.3558,134700
-122.65,38.99,1596,1.8571,75900
-122.52,38.99,337,1.6607,77800
-122.68,38.98,526,2.1838,109700
-122.65,38.97,703,1.1912,60000
-122.63,38.96,633,1.75,64000
-122.62,38.95,832,1.6865,58800
-122.62,38.94,638,2.3179,57500
-122.61,38.93,108,4.3897,71300
-122.6,38.93,572,1.4767,62000
-122.62,38.96,828,2.0577,69000
-122.63,38.96,1072,2.3083,60200
-122.65,38.96,898,1.6769,63200
-122.64,38.96,326,1.7273,58200
-122.64,38.95,522,1.2029,68900
-122.63,38.95,246,1.7083,77300
-122.63,38.94,192,1.7566,49000
-122.63,38.94,1832,1.125,81800
-122.62,38.94,215,1.5455,55000
-122.7,38.97,723,3.2375,114200
-122.75,39.01,889,3.4187,200500
-122.79,39.02,265,1.8833,96900
-122.78,38.97,2144,3.0466,97300
-122.69,38.94,517,3.125,93400
-122.71,38.91,94,1.375,55000
-122.86,39.05,647,2.5326,136800
-122.85,39,753,1.8704,88500
-122.83,38.99,191,1.6833,113900
-122.83,38.98,719,1.6164,77800
-122.84,38.98,556,1.7196,75000
-122.92,38.97,904,2.9934,134200
-122.89,38.93,504,2.7188,105700
-122.83,38.96,567,1.8692,93800
-122.77,38.92,293,4.0119,119400
-122.83,38.89,268,3.4514,100000
-122.72,38.88,890,1.9906,96600
-122.74,38.83,1554,3.3531,90800
-122.48,38.9,161,2.1964,112500
-122.59,38.92,599,2.1953,75000
-122.6,38.9,92,2.9583,91700
-122.62,38.92,249,1.8417,84700
-122.65,38.92,20,4.125,112500
-122.64,38.87,519,1.5739,73500
-122.5,38.82,877,2.5625,109200
-122.51,38.76,1050,4.0435,132600
-122.55,38.81,1027,3.8831,132100
-122.59,38.78,366,3.375,103100
-122.66,38.81,461,3.4375,83300
-122.68,38.76,302,2.3125,67900
-122.62,38.73,727,2.1474,85300
-122.64,38.71,231,2.625,89600
-122.52,38.7,43,0.536,87500
-121.11,41.07,761,2.7188,48100
-120.96,41.12,364,2.5,59200
-121.07,40.85,511,3.6641,80800
-120.38,40.98,318,1.6833,40000
-120.35,40.63,63,3.625,200000
-120.77,40.65,280,1.7214,118300
-121.02,40.51,406,3.3036,78300
-120.96,40.28,302,2.5,64100
-121.03,40.35,1977,2.1833,49500
-120.67,40.5,2503,3.5962,85900
-120.57,40.43,1121,2.6902,71500
-120.66,40.42,717,2.5074,66400
-120.65,40.42,1467,2.1875,64300
-120.66,40.41,1051,2.2992,70200
-120.64,40.41,987,1.5066,59300
-120.71,40.36,2229,3.5536,105700
-120.58,40.37,1873,2.2661,61800
-120.42,40.38,762,2.4757,85600
-120.36,40.45,355,1.7333,70000
-120.51,40.41,4198,5.5179,67500
-120.54,40.29,1529,3.4028,91000
-120.49,40.31,969,3.4643,85100
-120.37,40.17,406,2.1198,73500
-120.2,40.26,1037,2.6765,47600
-120.09,39.92,1028,1.7267,60700
-118.27,34.27,2363,6.1946,276100
-118.28,34.26,486,4.9833,213000
-118.29,34.26,1845,4.008,191100
-118.3,34.26,1619,3.5568,184500
-118.3,34.26,1145,4.81,191900
-118.28,34.25,1166,3.5214,197600
-118.28,34.25,1886,2.6036,162100
-118.29,34.25,1399,2.4727,175000
-118.29,34.25,3565,3.0795,161500
-118.27,34.25,1215,5.0234,257600
-118.27,34.25,879,4.4485,261900
-118.27,34.24,1050,6.3688,277600
-118.27,34.25,371,4.6635,230100
-118.27,34.25,358,4.4375,195800
-118.28,34.24,1278,4.45,263600
-118.28,34.24,1543,5.6184,316900
-118.3,34.25,688,3.1523,176700
-118.33,34.24,3540,4.2639,293300
-118.35,34.22,3963,5.997,228700
-118.35,34.22,638,4.1302,258300
-118.35,34.21,1047,3.275,181400
-118.35,34.21,804,3.75,172600
-118.31,34.28,1810,5.1145,219900
-118.31,34.27,759,6.0808,215600
-118.3,34.26,809,3.599,176500
-118.3,34.26,605,4.1964,185900
-118.31,34.26,1124,4.2685,189600
-118.31,34.26,733,3.0583,160300
-118.31,34.26,948,4.1339,187300
-118.32,34.26,1804,4.4875,222700
-118.35,34.28,1700,4.6944,248200
-118.33,34.27,1776,3.1349,230200
-118.35,34.27,314,6.2037,205400
-118.34,34.26,702,5.2661,314900
-118.35,34.25,1267,6.1464,354400
-118.36,34.26,1598,6.838,378000
-118.3,34.26,1142,3.1607,200600
-118.3,34.25,859,4.5833,197300
-118.31,34.26,624,5.76,239400
-118.31,34.26,1005,3.8,217100
-118.32,34.26,2310,4.4375,191500
-118.39,34.28,3566,4.4818,166200
-118.38,34.28,3152,4.7932,166300
-118.4,34.28,6161,3.3304,154900
-118.38,34.27,2608,2.8214,158300
-118.41,34.29,1162,3.35,147600
-118.41,34.29,1818,4.2969,145800
-118.42,34.28,1338,4.125,150000
-118.41,34.28,2609,3.7566,146700
-118.4,34.28,3134,2.6652,164800
-118.42,34.28,1197,3.2865,133300
-118.42,34.28,2391,2.8,144300
-118.42,34.27,1097,1.6295,134300
-118.42,34.27,1216,3.3214,131300
-118.42,34.27,808,2.6667,147800
-118.43,34.28,2054,3.0132,142600
-118.43,34.27,1533,4.2353,156800
-118.43,34.27,1312,3.024,148000
-118.42,34.27,1371,3.225,147500
-118.43,34.26,1990,3.5104,140900
-118.43,34.26,1835,3.2583,147200
-118.44,34.27,1022,3.4,139600
-118.43,34.26,935,2.9519,140900
-118.42,34.25,1909,3.6791,148100
-118.43,34.25,1630,2.9205,143100
-118.42,34.26,2582,2.1062,136400
-118.41,34.26,1065,2.5313,136100
-118.42,34.26,1086,3.4519,143300
-118.42,34.26,2279,3.9,138600
-118.41,34.27,1250,2.9219,137900
-118.42,34.27,3444,1.4867,124000
-118.4,34.26,2560,4.2538,154300
-118.4,34.25,1927,2.2019,134200
-118.41,34.25,483,1.95,137500
-118.41,34.25,981,2.6429,143100
-118.41,34.25,1173,3.6016,153800
-118.41,34.25,3663,3.2284,157100
-118.42,34.24,2243,2.525,163700
-118.42,34.25,1502,3.6292,145200
-118.43,34.32,1948,4.233,157400
-118.43,34.33,2882,5.901,235600
-118.44,34.32,3568,4.1724,211600
-118.42,34.31,4205,3.9583,163200
-118.42,34.3,2919,3.6548,180300
-118.41,34.32,3473,5.2987,203400
-118.41,34.3,2205,5.1668,187400
-118.42,34.32,1970,4.3409,156000
-118.44,34.31,3163,4.0301,154300
-118.44,34.31,2661,2.7472,160100
-118.44,34.3,1181,3.4,155500
-118.45,34.31,820,4.0556,182500
-118.45,34.32,1952,4.26,189400
-118.46,34.32,2917,4.1514,194100
